BuildingType,Electricity(kBtu),GHGEmissionsIntensity,LargestPropertyUseType,Latitude,ListOfAllPropertyUseTypes,Longitude,NaturalGas(kBtu),Neighborhood,NumberofFloors,OSEBuildingID,PrimaryPropertyType,PropertyGFABuilding(s),PropertyGFAParking,PropertyGFATotal,SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SteamUse(kBtu),TotalGHGEmissions,NumberofBuildings,LargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),buildingAge
NonResidential,1486130.0,1.06,Distribution Center,47.55105,"Distribution Center, Office",-122.34695,370100.0,DELRIDGE,2.0,21192.0,Distribution Center,28368.0,0.0,28368.0,113.0999985,114.8000031,0.0,30.02,16.0,74125.0,38.0,40.20000076,42.59999847,2980240.5,3155555.75,45.0
NonResidential,3179345.0,1.38,Other,47.72471,Other,-122.3412,1975745.0,NORTHWEST,2.0,21208.0,Other,92080.0,0.0,92080.0,130.8999939,133.3000031,0.0,127.1,1.0,60000.0,76.0,24.20000076,25.20000076,1451145.875,1514658.75,52.0
NonResidential,1187424.0,2.45,Other - Recreation,47.72288,Other - Recreation,-122.34065,777758.0,NORTHWEST,1.0,21212.0,Other,20236.0,0.0,20236.0,224.6000061,236.1999969,0.0,49.58,1.0,59301.0,51.0,31.5,32.90000153,1866802.375,1952345.5,55.0
NonResidential,1488811.0,1.01,Office,47.72004,"Non-Refrigerated Warehouse, Office",-122.34418,561790.0,NORTHWEST,2.0,21213.0,Small- and Mid-Sized Office,39815.0,0.0,39815.0,132.1999969,135.1000061,0.0,40.22,1.0,26115.0,43.0,64.69999695,67.40000153,1689372.625,1760626.0,65.0
NonResidential,2280352.0,0.62,Residential Care Facility,47.72299,Residential Care Facility,-122.34293,0.0,NORTHWEST,4.0,21216.0,Other,25557.0,0.0,25557.0,280.2000122,280.2000122,0.0,15.9,1.0,30044.0,78.0,38.20000076,44.70000076,1149140.25,1343672.875,46.0
NonResidential,881662.0,4.55,Other - Services,47.72134,"Office, Other - Services",-122.34102,2195151.0,NORTHWEST,2.0,21218.0,Other,26994.0,0.0,26994.0,187.8999939,197.3999939,0.0,122.73,0.0,44742.0,43.0,35.59999847,38.70000076,1827424.125,1988159.375,58.0
NonResidential,1485946.0,0.22,Non-Refrigerated Warehouse,47.72183,Non-Refrigerated Warehouse,-122.34328,0.0,NORTHWEST,1.0,21219.0,Warehouse,48112.0,0.0,48112.0,97.0,95.5,0.0,10.36,1.0,49468.0,82.0,38.0,42.79999924,1881516.125,2115259.0,44.0
NonResidential,678411.0,1.57,Other - Public Services,47.72065,"Other - Public Services, Parking",-122.34318,529618.0,NORTHWEST,1.0,21221.0,Other,20909.0,0.0,20909.0,141.0,145.8999939,0.0,32.86,1.0,46539.0,73.0,116.0,120.0999985,5400049.5,5589312.5,7.0
NonResidential,1772188.0,0.29,Office,47.73387,"Office, Parking",-122.34722,0.0,NORTHWEST,2.0,21226.0,Small- and Mid-Sized Office,26275.0,16518.0,42793.0,211.8000031,223.6000061,0.0,12.35,1.0,25000.0,98.0,43.09999847,45.70000076,1509775.0,1598280.625,15.0
NonResidential,2973668.0,3.93,Other - Recreation,47.72644,Other - Recreation,-122.34338,2938397.0,NORTHWEST,2.0,21233.0,Other,45000.0,0.0,45000.0,276.1000061,280.5,0.0,176.79,1.0,37853.0,98.0,25.10000038,25.10000038,1262255.75,1262255.75,9.0
NonResidential,1148350.0,1.41,Retail Store,47.72337,Retail Store,-122.34373,541023.0,NORTHWEST,1.0,21236.0,Retail Store,26115.0,0.0,26115.0,159.8000031,161.5,0.0,36.74,1.0,14400.0,85.33333333333333,15.89999962,18.10000038,456953.0,521523.1875,18.0
NonResidential,340323.0,1.74,Worship Facility,47.6702,"Parking, Worship Facility",-122.32066,808817.0,NORTHEAST,1.0,21239.0,Worship Facility,26033.0,0.0,26033.0,63.79999924,72.30000305,0.0,45.33,1.0,20087.0,64.66666666666667,26.20000076,27.70000076,591622.8125,624669.8125,67.0
NonResidential,822509.0,1.27,K-12 School,47.64344,K-12 School,-122.3509,1059007.0,MAGNOLIA / QUEEN ANNE,4.0,21243.0,K-12 School,48660.0,0.0,48660.0,74.69999695,80.40000153,0.0,61.98,0.0,162928.0,94.0,32.20000076,33.90000153,5238940.5,5524926.0,9.0
NonResidential,2306556.0,3.88,Senior Care Community,47.6441,Senior Care Community,-122.34795,3093493.0,MAGNOLIA / QUEEN ANNE,2.0,21244.0,Senior Care Community,46539.0,0.0,46539.0,225.3999939,232.6999969,0.0,180.38,1.0,91685.0,100.0,32.29999924,32.70000076,2960159.75,2994941.75,46.0
NonResidential,845812.0,2.67,Residence Hall/Dormitory,47.61283,Residence Hall/Dormitory,-122.34392,1387450.0,DOWNTOWN,4.0,21262.0,Residence Hall,29796.0,0.0,29796.0,138.0,140.6999969,0.0,79.58,1.0,59352.0,45.0,30.70000076,30.79999924,1819315.875,1829567.875,107.0
NonResidential,761163.0,0.65,Retail Store,47.6123,"Office, Parking, Retail Store",-122.34395,222433.0,DOWNTOWN,2.0,21265.0,Retail Store,26400.0,0.0,26400.0,121.3000031,121.1999969,0.0,17.12,0.0,21120.0,86.66666666666667,21.20000076,22.89999962,446877.6875,484262.9063,96.0
NonResidential,1262255.0,0.23,Office,47.61185,"Office, Retail Store",-122.3434,0.0,DOWNTOWN,3.0,21266.0,Small- and Mid-Sized Office,38148.0,0.0,38148.0,78.69999695,78.69999695,0.0,8.8,1.0,44567.0,96.0,32.20000076,33.70000076,1435730.0,1500361.25,98.0
NonResidential,249311.0,0.44,Non-Refrigerated Warehouse,47.62231,"Non-Refrigerated Warehouse, Office",-122.34145,207642.0,LAKE UNION,2.0,21270.0,Mixed Use Property,28800.0,0.0,28800.0,34.79999924,37.09999847,0.0,12.77,1.0,20712.0,91.0,44.09999847,47.59999847,913502.125,985744.375,88.0
NonResidential,1806468.0,0.39,Worship Facility,47.62232,"Parking, Worship Facility",-122.36101,0.0,MAGNOLIA / QUEEN ANNE,5.0,21278.0,Worship Facility,31945.0,0.0,31945.0,177.6000061,177.6000061,0.0,12.59,1.0,34680.0,92.0,33.70000076,36.29999924,1169948.875,1259828.25,61.0
NonResidential,4480960.0,0.36,Office,47.6189,"Office, Parking",-122.35713,0.0,MAGNOLIA / QUEEN ANNE,5.0,21290.0,Small- and Mid-Sized Office,52908.0,33055.0,85963.0,265.8999939,265.8999939,0.0,31.24,1.0,35840.0,83.0,42.90000153,48.09999847,1538750.625,1724638.75,31.0
NonResidential,774990.0,0.76,Retail Store,47.60683,Retail Store,-122.33771,394959.0,DOWNTOWN,4.0,21310.0,Retail Store,34680.0,0.0,34680.0,82.09999847,86.90000153,0.0,26.38,1.0,37676.0,92.0,59.09999847,67.0,2228083.75,2525323.5,116.0
NonResidential,1057107.0,3.3,Worship Facility,47.60867,Worship Facility,-122.33265,4530240.0,DOWNTOWN,3.0,21313.0,Worship Facility,40548.0,34510.0,75058.0,107.5999985,116.3000031,0.0,247.97,1.0,31979.0,26.0,108.5999985,123.5,3472834.0,3950569.5,48.0
NonResidential,1968493.0,0.57,Retail Store,47.61103,Retail Store,-122.33549,132489.0,DOWNTOWN,1.0,21317.0,Retail Store,36504.0,0.0,36504.0,390.1000061,393.1000061,0.0,20.76,1.0,62480.0,72.0,32.20000076,33.79999924,2014500.375,2113912.75,101.0
NonResidential,2998208.0,0.59,Office,47.61091,Office,-122.33667,0.0,DOWNTOWN,6.0,21318.0,Small- and Mid-Sized Office,35200.0,0.0,35200.0,267.5,267.5,0.0,20.9,1.0,250883.0,93.0,43.59999847,48.20000076,10939331.0,12092840.0,109.0
NonResidential,723240.0,1.35,Office,47.60961,Office,-122.33566,815511.0,DOWNTOWN,5.0,21319.0,Small- and Mid-Sized Office,35840.0,0.0,35840.0,87.30000305,92.69999695,0.0,48.35,0.0,20411.0,54.333333333333336,98.69999695,105.0999985,2014475.875,2145049.5,109.0
NonResidential,1333432.0,0.36,Bank Branch,47.60985,Bank Branch,-122.33527,0.0,DOWNTOWN,2.0,21321.0,Other,25920.0,0.0,25920.0,180.1999969,183.3999939,0.0,9.3,1.0,24840.0,86.0,30.39999962,32.20000076,755856.875,799897.8125,75.0
NonResidential,2121106.0,2.41,Office,47.60952,"Office, Retail Store",-122.33558,0.0,DOWNTOWN,4.0,21322.0,Small- and Mid-Sized Office,30525.0,0.0,30525.0,349.0,355.0,762032.8125,73.61,1.0,68148.0,50.0,45.20000076,48.90000153,3079143.5,3333982.25,88.0
NonResidential,7560588.0,2.06,Other/Specialty Hospital,47.61186,Other/Specialty Hospital,-122.32857,915594.0,EAST,4.0,21328.0,Other,49243.0,0.0,49243.0,472.5,472.7999878,0.0,101.34,1.0,158076.0,1.0,123.5,130.3999939,19526080.0,20611792.0,52.0
NonResidential,774943.0,3.49,Social/Meeting Hall,47.6097,Social/Meeting Hall,-122.325,1239533.0,EAST,3.0,21336.0,Other,20411.0,0.0,20411.0,183.0,189.6999969,0.0,71.23,0.0,50000.0,42.0,74.69999695,76.80000305,3735308.5,3838425.0,104.0
NonResidential,1537788.0,2.77,Medical Office,47.61065,Medical Office,-122.32125,1408968.0,EAST,2.0,21351.0,Medical Office,20570.0,10285.0,30855.0,292.3999939,298.5,0.0,85.55,1.0,27553.0,63.0,35.09999847,38.29999924,966677.125,1054377.75,54.0
NonResidential,927581.0,1.46,Office,47.61194,"Office, Worship Facility",-122.32177,1901370.0,EAST,3.0,21353.0,Small- and Mid-Sized Office,73549.0,0.0,73549.0,66.69999695,72.19999695,0.0,107.45,3.0,57310.0,69.66666666666667,21.89999962,24.39999962,1253745.5,1395637.75,106.0
NonResidential,5305454.0,10.1,Other - Education,47.60865694,"Other - Education, Parking",-122.3205368,55262.0,EAST,5.0,21364.0,Other,34380.0,11400.0,45780.0,509.0,527.5999756,5473370.5,462.4,1.0,40686.0,73.0,51.79999924,53.79999924,2106073.5,2188575.25,28.0
NonResidential,2998320.0,1.53,Medical Office,47.60865416,Medical Office,-122.3205904,736988.0,EAST,3.0,21365.0,Medical Office,39115.0,0.0,39115.0,203.8000031,205.8999939,0.0,60.04,1.0,45271.0,57.0,56.40000153,64.30000305,2553763.5,2912179.5,53.0
NonResidential,425243.0,1.46,Other - Entertainment/Public Assembly,47.60901,"Food Service, Office, Other - Entertainment/Public Assembly",-122.32994,0.0,EAST,3.0,21366.0,Other,38038.0,0.0,38038.0,57.5,62.79999924,682047.625,55.61,1.0,28380.0,62.0,48.40000153,53.0,1372213.375,1503529.375,100.0
NonResidential,883838.0,3.27,Worship Facility,47.60821,"Parking, Worship Facility",-122.3296,202628.0,EAST,3.0,21367.0,Worship Facility,37796.0,0.0,37796.0,87.69999695,96.0,1379517.75,123.41,1.0,329850.0,77.0,82.09999847,82.09999847,28053172.0,28053172.0,54.0
NonResidential,5355752.0,1.35,Office,47.66256,"Data Center, Office, Other",-122.36483,0.0,Ballard,1.0,21380.0,Small- and Mid-Sized Office,27744.0,0.0,27744.0,606.2000122,606.2000122,0.0,37.34,1.0,184395.0,97.0,28.39999962,29.29999924,5232420.5,5400862.5,23.0
NonResidential,161311.0,0.03,Non-Refrigerated Warehouse,47.66388,Non-Refrigerated Warehouse,-122.36831,0.0,BALLARD,1.0,21382.0,Warehouse,36444.0,0.0,36444.0,13.89999962,14.60000038,0.0,1.12,1.0,23241.0,66.0,31.79999924,34.0,739210.5,789925.875,56.0
NonResidential,427592.0,1.15,Non-Refrigerated Warehouse,47.65907,Non-Refrigerated Warehouse,-122.36783,539085.0,BALLARD,1.0,21388.0,Warehouse,27553.0,0.0,27553.0,69.30000305,72.59999847,0.0,31.61,1.0,155795.0,80.66666666666667,113.4000015,121.0,17673018.0,18847708.0,66.0
NonResidential,687408.0,0.61,Distribution Center,47.6583,Distribution Center,-122.36638,566337.0,BALLARD,1.0,21389.0,Distribution Center,57310.0,0.0,57310.0,48.0,51.20000076,0.0,34.87,1.0,21018.0,54.666666666666664,83.80000305,85.09999847,1761137.5,1789470.75,65.0
NonResidential,779325.0,0.64,Office,47.62296,"Office, Other, Other - Services, Residence Hall/Dormitory, Restaurant",-122.33884,209754.0,LAKE UNION,2.0,21391.0,Mixed Use Property,25920.0,0.0,25920.0,102.9000015,109.0999985,0.0,16.57,1.0,28631.0,69.33333333333333,206.1999969,216.3000031,5903015.0,6193701.5,96.0
NonResidential,842032.0,1.79,Restaurant,47.62354,Restaurant,-122.33808,1264041.0,LAKE UNION,3.0,21396.0,Restaurant,40686.0,0.0,40686.0,97.59999847,99.40000153,0.0,73.0,1.0,50000.0,60.0,353.7000122,363.2999878,17686444.0,18163924.0,97.0
NonResidential,1146853.0,1.83,Retail Store,47.62399,Retail Store,-122.33804,1406910.0,LAKE UNION,2.0,21397.0,Retail Store,45271.0,0.0,45271.0,112.1999969,119.0999985,0.0,82.72,1.0,33000.0,76.33333333333333,56.40000153,56.0,2485521.0,2470816.0,52.0
NonResidential,804313.0,1.26,Office,47.62437,Office,-122.33802,567900.0,LAKE UNION,3.0,21398.0,Small- and Mid-Sized Office,16200.0,12180.0,28380.0,110.0,114.9000015,0.0,35.77,1.0,38038.0,84.0,52.70000076,53.59999847,2003807.75,2040142.0,96.0
NonResidential,21725258.0,0.96,Office,47.62296,"Food Service, Office, Parking",-122.3362,6327910.0,LAKE UNION,5.0,21399.0,Large Office,508160.0,0.0,508160.0,219.1000061,219.1000061,0.0,487.53,1.0,41591.0,92.0,60.70000076,65.90000153,2524228.25,2739358.75,7.0
NonResidential,417532.0,1.23,Office,47.62353,Office,-122.33622,549375.0,LAKE UNION,3.0,21401.0,Small- and Mid-Sized Office,26176.0,0.0,26176.0,79.59999847,84.30000305,0.0,32.09,1.0,35404.0,1.0,227.5,228.3999939,9190442.0,9228577.0,90.0
NonResidential,6974197.0,1.95,Office,47.62799,"Office, Parking",-122.33132,468117.0,LAKE UNION,1.0,21413.0,Small- and Mid-Sized Office,37740.0,0.0,37740.0,597.4000244,588.4000244,0.0,73.48,1.0,21385.0,68.0,25.29999924,27.10000038,540105.625,580397.125,90.0
NonResidential,3179693.0,7.08,Other,47.62208,Other,-122.35398,0.0,MAGNOLIA / QUEEN ANNE,1.0,21418.0,Other,26000.0,0.0,26000.0,250.8999939,261.6000061,2097789.75,184.09,1.0,120548.0,92.0,56.79999924,56.79999924,7429423.0,7429423.0,55.0
NonResidential,403459.0,0.89,Worship Facility,47.61876,Worship Facility,-122.3534,335751.0,MAGNOLIA / QUEEN ANNE,3.0,21424.0,Worship Facility,23241.0,0.0,23241.0,69.69999695,71.90000153,0.0,20.64,1.0,72880.0,100.0,29.60000038,30.60000038,2156624.75,2231514.0,7.0
NonResidential,14798552.0,1.64,Other,47.61974,Other,-122.3511,2874465.0,MAGNOLIA / QUEEN ANNE,1.0,21425.0,Other,155795.0,0.0,155795.0,317.6000061,330.7999878,0.0,255.83,1.0,8061.0,41.0,55.59999847,57.70000076,564754.1875,585965.6875,54.0
NonResidential,1585357.0,1.17,Other,47.62208,Other,-122.35398,0.0,MAGNOLIA / QUEEN ANNE,1.0,21432.0,Other,21018.0,0.0,21018.0,246.8999939,248.5,175780.0,24.62,1.0,204794.0,100.0,32.79999924,33.90000153,6716839.0,6943289.5,14.0
NonResidential,2630916.0,6.29,Museum,47.62208,Museum,-122.35398,3272098.0,MAGNOLIA / QUEEN ANNE,1.0,21433.0,Other,30533.0,0.0,30533.0,408.5,415.0,0.0,192.12,1.0,24276.0,84.0,59.29999924,66.90000153,1439860.25,1623777.125,18.0
NonResidential,9002735.0,15.42,Other - Recreation,47.62049,Other - Recreation,-122.3493,8683709.0,MAGNOLIA / QUEEN ANNE,2.0,21435.0,Other,33971.0,0.0,33971.0,747.7000122,757.9000244,0.0,523.95,1.0,49680.0,49.666666666666664,57.29999924,58.20000076,2844685.0,2890473.75,55.0
NonResidential,1509514.0,1.01,Other,47.62082,Other,-122.35251,374537.0,MAGNOLIA / QUEEN ANNE,2.0,21436.0,Other,40600.0,0.0,40600.0,174.6000061,174.3999939,137900.0,41.06,1.0,36314.0,75.33333333333333,50.5,51.90000153,1832808.75,1882952.875,24.0
NonResidential,2003807.0,0.37,Office,47.62055,"Office, Parking",-122.33881,0.0,LAKE UNION,4.0,21438.0,Small- and Mid-Sized Office,38038.0,0.0,38038.0,165.3999939,168.3999939,0.0,13.97,1.0,11888.0,81.66666666666667,62.09999847,60.79999924,1257774.625,1230670.25,17.0
NonResidential,1219486.0,1.2,Office,47.62028,"Office, Parking",-122.33717,1304742.0,LAKE UNION,4.0,21442.0,Small- and Mid-Sized Office,40000.0,24596.0,64596.0,125.0,130.3999939,0.0,77.8,1.0,25500.0,72.0,60.90000153,65.40000153,2071670.25,2223121.25,9.0
NonResidential,5506689.0,5.64,Office,47.62038,"Laboratory, Office, Parking",-122.33759,3683752.0,LAKE UNION,3.0,21443.0,Small- and Mid-Sized Office,35404.0,6062.0,41466.0,523.7000122,516.5,0.0,234.03,1.0,940245.0,42.0,49.40000153,52.40000153,47952868.0,50868268.0,88.0
NonResidential,6677063.0,0.66,Office,47.62004,"Bank Branch, Office, Parking, Restaurant",-122.33807,752359.0,LAKE UNION,6.0,21445.0,Large Office,29910.0,100800.0,130710.0,166.3000031,166.3000031,0.0,86.51,1.0,30377.0,11.0,63.40000153,69.19999695,1926134.875,2102660.5,3.0
NonResidential,1912760.0,0.37,Office,47.62054,"Office, Parking, Retail Store",-122.33807,0.0,LAKE UNION,4.0,21447.0,Small- and Mid-Sized Office,35780.0,0.0,35780.0,196.6000061,203.3999939,0.0,13.33,1.0,27510.0,17.0,59.70000076,60.59999847,2018011.875,2049054.5,90.0
NonResidential,564754.0,0.16,Office,47.6223,"Office, Parking, Restaurant",-122.35653,0.0,MAGNOLIA / QUEEN ANNE,4.0,21459.0,Mixed Use Property,17824.0,7308.0,25132.0,174.6000061,181.1999969,0.0,3.94,1.0,17114.0,78.66666666666667,271.8999939,270.6000061,6901554.0,6868711.5,52.0
NonResidential,1310105.0,2.4,Other,47.60192,Other,-122.33282,0.0,DOWNTOWN,1.0,21464.0,Other,49680.0,0.0,49680.0,119.5,120.6999969,1427730.0,119.34,1.0,51578.0,65.0,46.70000076,51.20000076,2406996.75,2638241.75,50.0
NonResidential,1110431.0,1.22,Other,47.60219,Other,-122.3313,391578.0,DOWNTOWN,1.0,21465.0,Other,36314.0,0.0,36314.0,117.5999985,119.0999985,204650.0,44.33,1.0,62475.0,83.33333333333333,31.10000038,32.29999924,2015117.25,2092219.0,54.0
NonResidential,1257774.0,0.34,Other - Entertainment/Public Assembly,47.60849,"Other - Entertainment/Public Assembly, Restaurant, Retail Store",-122.33924,0.0,DOWNTOWN,2.0,21468.0,Other,25920.0,0.0,25920.0,195.1000061,190.8999939,0.0,8.77,1.0,36036.0,91.0,41.29999924,43.79999924,1717130.875,1818635.25,100.0
NonResidential,1173976.0,1.62,Office,47.60994,"Office, Retail Store",-122.33997,0.0,DOWNTOWN,4.0,21469.0,Small- and Mid-Sized Office,47686.0,0.0,47686.0,140.1999969,145.5,897694.0,77.48,1.0,37014.0,52.333333333333336,48.20000076,51.20000076,2458760.5,2609737.0,97.0
Campus,4128496.0,1.99,Retail Store,47.60805,"Food Sales, Office, Restaurant, Retail Store, Self-Storage Facility, Social/Meeting Hall",-122.33978,1308614.0,DOWNTOWN,2.0,21478.0,Mixed Use Property,49280.0,0.0,49280.0,290.8999939,293.0,0.0,98.28,1.0,22968.0,44.333333333333336,56.29999924,57.5,2122581.25,2165220.75,116.0
Campus,3778355.0,0.58,Multifamily Housing,47.60918,"Bar/Nightclub, Food Sales, Multifamily Housing, Restaurant, Retail Store, Self-Storage Facility",-122.34079,0.0,DOWNTOWN,4.0,21481.0,Low-Rise Multifamily,45500.0,0.0,45500.0,267.5,267.5,0.0,26.34,1.0,80471.0,66.0,46.40000153,49.40000153,3730953.5,3976902.75,74.0
Campus,3202277.0,8.62,Restaurant,47.60895,"Food Sales, Office, Restaurant",-122.34052,3699277.0,DOWNTOWN,2.0,21482.0,Restaurant,25380.0,0.0,25380.0,549.2000122,545.2000122,0.0,218.79,1.0,68048.0,100.0,24.0,24.0,1634178.25,1634178.25,104.0
NonResidential,2282146.0,1.1,Office,47.60836,"Non-Refrigerated Warehouse, Office, Retail Store",-122.34157,545627.0,DOWNTOWN,6.0,21483.0,Small- and Mid-Sized Office,40715.0,0.0,40715.0,190.1000061,193.8999939,0.0,44.89,1.0,12714.0,87.33333333333333,79.59999847,87.30000305,2160420.0,2370772.25,101.0
NonResidential,1717131.0,0.15,Parking,47.61113,"Office, Parking, Retail Store",-122.34556,0.0,DOWNTOWN,4.0,21488.0,Mixed Use Property,47265.0,34800.0,82065.0,129.8000031,137.5,0.0,11.97,1.0,79402.0,65.0,22.79999924,23.5,1813285.25,1864190.125,26.0
NonResidential,1862177.0,0.36,Office,47.61041,Office,-122.34214,0.0,DOWNTOWN,4.0,21495.0,Small- and Mid-Sized Office,36160.0,0.0,36160.0,161.6999969,166.8999939,0.0,12.98,1.0,57972.0,68.0,62.09999847,63.09999847,3600571.25,3658985.5,106.0
NonResidential,2805989.0,4.14,Other - Restaurant/Bar,47.61014,"Food Sales, Manufacturing/Industrial Plant, Office, Other - Entertainment/Public Assembly, Other - Restaurant/Bar, Restaurant, Retail Store, Self-Storage Facility",-122.34251,2330615.0,DOWNTOWN,1.0,21496.0,Mixed Use Property,34617.0,0.0,34617.0,325.2000122,324.0,0.0,143.34,1.0,45960.0,56.0,90.69999695,102.5,4167253.75,4711474.0,98.0
NonResidential,1574921.0,0.21,Office,47.6123,Office,-122.34611,59257.0,DOWNTOWN,5.0,21505.0,Small- and Mid-Sized Office,66900.0,0.0,66900.0,73.59999847,73.59999847,0.0,14.13,1.0,192322.0,96.0,22.20000076,23.89999962,4519997.0,4868465.5,107.0
NonResidential,839832.0,2.59,Office,47.61252,"Multifamily Housing, Office, Restaurant",-122.34565,1320588.0,DOWNTOWN,3.0,21506.0,Mixed Use Property,29340.0,0.0,29340.0,148.1999969,157.6000061,0.0,75.99,1.0,108763.0,61.666666666666664,54.20000076,56.29999924,9155568.0,9512996.0,106.0
NonResidential,287763.0,0.09,Food Service,47.61341,Food Service,-122.34597,0.0,DOWNTOWN,2.0,21508.0,Other,22710.0,0.0,22710.0,39.79999924,39.79999924,0.0,2.01,1.0,38500.0,37.0,72.80000305,74.69999695,2804534.0,2874815.0,86.0
NonResidential,3202764.0,0.44,Office,47.6367,"Office, Parking",-122.3285,2418.0,LAKE UNION,3.0,21515.0,Small- and Mid-Sized Office,36959.0,13540.0,50499.0,272.2000122,272.2000122,0.0,22.46,1.0,27338.0,56.0,21.29999924,25.0,581289.0,682542.8125,16.0
NonResidential,3251200.0,0.76,Office,47.63616,"Office, Parking",-122.32718,349371.0,LAKE UNION,5.0,21520.0,Small- and Mid-Sized Office,44860.0,9605.0,54465.0,182.3999939,183.5,0.0,41.22,1.0,65000.0,98.0,29.10000038,30.39999962,1889761.125,1977536.5,52.0
NonResidential,834638.0,3.98,K-12 School,47.63239,K-12 School,-122.32072,3332616.0,EAST,2.0,21521.0,K-12 School,45960.0,0.0,45960.0,133.1999969,145.6000061,0.0,182.81,1.0,65000.0,59.333333333333336,102.3000031,113.9000015,2045592.0,2278550.5,86.0
NonResidential,436604.0,0.14,Office,47.61992,Office,-122.34539,0.0,LAKE UNION,2.0,21530.0,Small- and Mid-Sized Office,21128.0,0.0,21128.0,64.90000153,64.90000153,0.0,3.04,1.0,66263.0,86.0,32.79999924,35.29999924,2175940.25,2336431.75,57.0
NonResidential,5764988.0,0.8,Hotel,47.61893,"Hotel, Multifamily Housing, Parking, Retail Store",-122.34473,3390579.0,LAKE UNION,4.0,21533.0,Mixed Use Property,274442.0,0.0,274442.0,128.1999969,132.6000061,0.0,220.26,1.0,20930.0,71.66666666666667,25.29999924,27.10000038,529033.5,567554.6875,8.0
NonResidential,1539066.0,0.21,Office,47.61952,"Data Center, Office",-122.34462,0.0,LAKE UNION,3.0,21534.0,Small- and Mid-Sized Office,51552.0,0.0,51552.0,88.19999695,88.19999695,0.0,10.73,1.0,51510.0,59.0,22.79999924,24.29999924,1172903.375,1250232.25,3.0
NonResidential,1597279.0,1.95,Hotel,47.62014,Hotel,-122.34456,1207255.0,LAKE UNION,4.0,21535.0,Hotel,38520.0,0.0,38520.0,163.1999969,168.8999939,0.0,75.25,1.0,36408.0,72.66666666666667,24.70000076,25.70000076,898495.1875,937177.1875,57.0
NonResidential,343234.0,1.04,Hotel,47.62174,Hotel,-122.34417,523951.0,LAKE UNION,3.0,21537.0,Hotel,24930.0,4256.0,29186.0,85.69999695,85.69999695,0.0,30.22,1.0,91694.0,49.0,60.79999924,65.09999847,5572010.0,5964885.5,55.0
NonResidential,581289.0,0.15,Worship Facility,47.6201,Worship Facility,-122.34071,0.0,LAKE UNION,1.0,21546.0,Worship Facility,27338.0,0.0,27338.0,66.80000305,78.40000153,0.0,4.05,1.0,50337.0,94.0,19.70000076,19.70000076,991918.0,991918.0,56.0
NonResidential,669413.0,0.91,Parking,47.64132,"K-12 School, Parking",-122.31644,1376179.0,EAST,2.0,21795.0,Other,20110.0,65640.0,85750.0,177.3000031,191.6999969,0.0,77.76,1.0,60814.0,83.0,36.90000153,36.90000153,2246747.5,2246747.5,17.0
NonResidential,4675400.0,12.27,Laboratory,47.6224,"Laboratory, Office, Parking",-122.36248,7340535.0,MAGNOLIA / QUEEN ANNE,2.0,21549.0,Laboratory,34416.0,0.0,34416.0,650.5,657.2000122,0.0,422.45,1.0,33176.0,89.0,43.0,45.59999847,1426279.5,1513388.25,54.0
